Symbol,Alias,SrcDbId,SrcName
ABCC4,"bA464I2.1 (ATP-binding cassette, sub-family C (CFTR/MRP), member 4)",55,HGNC
ABCC4,canalicular multispecific organic anion transporter (ABC superfamily),55,HGNC
ABCC4,MOATB,55,HGNC
ABCC4,MOAT-B,55,HGNC
ABCC4,EST170205,55,HGNC
ABCC4,MRP4,55,HGNC
ABCC4,ATP binding cassette subfamily C member 4 (PEL blood group),55,HGNC
ABCC5,SMRP,ENSG00000114770,Ensembl
ABCC5,MRP5,ENSG00000114770,Ensembl
ABCC5,MOAT-C,ENSG00000114770,Ensembl
ABCC5,EST277145,ENSG00000114770,Ensembl
ABCC5,ATP binding cassette subfamily C member 5,ENSG00000114770,Ensembl
ABCC5,multidrug resistance-associated protein 5,10057,NCBI Gene
ABCC5,multi-specific organic anion transporter C,10057,NCBI Gene
ABCC5,canalicular multispecific organic anion transporter C,10057,NCBI Gene
ABCC5,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5",10057,NCBI Gene
ABCC5,ATP-binding cassette sub-family C member 5,10057,NCBI Gene
ABCC5,pABC11,10057,NCBI Gene
ABCC5,SMRP,10057,NCBI Gene
ABCC5,MRP5,10057,NCBI Gene
ABCC5,MOATC,10057,NCBI Gene
ABCC5,MOAT-C,10057,NCBI Gene
ABCC5,EST277145,10057,NCBI Gene
ABCC5,ABC33,10057,NCBI Gene
ABCC5,ATP binding cassette subfamily C member 5,10057,NCBI Gene
ABCC5,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5",56,HGNC
ABCC5,MOAT-C,56,HGNC
ABCC5,EST277145,56,HGNC
ABCC5,SMRP,56,HGNC
ABCC5,MRP5,56,HGNC
ABCC5,ATP binding cassette subfamily C member 5,56,HGNC
ABCC6,URG7,ENSG00000091262,Ensembl
ABCC6,PXE,ENSG00000091262,Ensembl
ABCC6,MRP6,ENSG00000091262,Ensembl
ABCC6,MLP1,ENSG00000091262,Ensembl
ABCC6,EST349056,ENSG00000091262,Ensembl
ABCC6,ARA,ENSG00000091262,Ensembl
ABCC6,ATP binding cassette subfamily C member 6,ENSG00000091262,Ensembl
ABCC6,multidrug resistance-associated protein 6,368,NCBI Gene
ABCC6,multi-specific organic anion transporter E,368,NCBI Gene
ABCC6,anthracycline resistance-associated protein,368,NCBI Gene
ABCC6,"ATP-binding cassette, sub-family C (CFTR/MRP), member 6",368,NCBI Gene
ABCC6,URG7 protein,368,NCBI Gene
ABCC6,ATP-binding cassette sub-family C member 6,368,NCBI Gene
ABCC6,URG7,368,NCBI Gene
ABCC6,PXE1,368,NCBI Gene
ABCC6,PXE,368,NCBI Gene
ABCC6,MRP6,368,NCBI Gene
ABCC6,MOATE,368,NCBI Gene
ABCC6,MOAT-E,368,NCBI Gene
ABCC6,MLP1,368,NCBI Gene
ABCC6,GACI2,368,NCBI Gene
ABCC6,EST349056,368,NCBI Gene
ABCC6,ARA,368,NCBI Gene
ABCC6,ABC34,368,NCBI Gene
ABCC6,ATP binding cassette subfamily C member 6,368,NCBI Gene
ABCC6,"ATP-binding cassette, sub-family C (CFTR/MRP), member 6",57,HGNC
ABCC6,pseudoxanthoma elasticum,57,HGNC
ABCC6,URG7,57,HGNC
ABCC6,MLP1,57,HGNC
ABCC6,EST349056,57,HGNC
ABCC6,MRP6,57,HGNC
ABCC6,ATP binding cassette subfamily C member 6,57,HGNC
ABCC8,TNDM2,ENSG00000006071,Ensembl
ABCC8,SUR1,ENSG00000006071,Ensembl
ABCC8,SUR,ENSG00000006071,Ensembl
ABCC8,PHHI,ENSG00000006071,Ensembl
ABCC8,MRP8,ENSG00000006071,Ensembl
ABCC8,HRINS,ENSG00000006071,Ensembl
ABCC8,HI,ENSG00000006071,Ensembl
ABCC8,HHF1,ENSG00000006071,Ensembl
ABCC8,ABC36,ENSG00000006071,Ensembl
ABCC8,ATP binding cassette subfamily C member 8,ENSG00000006071,Ensembl
ABCC8,sulfonylurea receptor 1,6833,NCBI Gene
ABCC8,sulfonylurea receptor (hyperinsulinemia),6833,NCBI Gene
ABCC8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",6833,NCBI Gene
ABCC8,ATP-binding cassette transporter sub-family C member 8,6833,NCBI Gene
ABCC8,ATP-binding cassette sub-family C member 8,6833,NCBI Gene
ABCC8,TNDM2,6833,NCBI Gene
ABCC8,SUR1delta2,6833,NCBI Gene
ABCC8,SUR1,6833,NCBI Gene
ABCC8,SUR,6833,NCBI Gene
ABCC8,PNDM3,6833,NCBI Gene
ABCC8,PHHI,6833,NCBI Gene
ABCC8,MRP8,6833,NCBI Gene
ABCC8,HRINS,6833,NCBI Gene
ABCC8,HI,6833,NCBI Gene
ABCC8,HHF1,6833,NCBI Gene
ABCC8,ABC36,6833,NCBI Gene
ABCC8,ATP binding cassette subfamily C member 8,6833,NCBI Gene
ABCC8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",59,HGNC
ABCC8,sulfonylurea receptor (hyperinsulinemia),59,HGNC
ABCC8,TNDM2,59,HGNC
ABCC8,HHF1,59,HGNC
ABCC8,ABC36,59,HGNC
ABCC8,MRP8,59,HGNC
ABCC8,SUR1,59,HGNC
ABCC8,PHHI,59,HGNC
ABCC8,HI,59,HGNC
ABCC8,ATP binding cassette subfamily C member 8,59,HGNC
ABCC9,SUR2,ENSG00000069431,Ensembl
ABCC9,CMD1O,ENSG00000069431,Ensembl
ABCC9,ATP binding cassette subfamily C member 9,ENSG00000069431,Ensembl
ABCC9,sulfonylurea receptor 2,10060,NCBI Gene
ABCC9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9",10060,NCBI Gene
ABCC9,ATP-binding cassette transporter sub-family C member 9,10060,NCBI Gene
ABCC9,ATP-binding cassette sub-family C member 9,10060,NCBI Gene
ABCC9,SUR2,10060,NCBI Gene
ABCC9,IDMYS,10060,NCBI Gene
ABCC9,CMD1O,10060,NCBI Gene
ABCC9,CANTU,10060,NCBI Gene
ABCC9,ATFB12,10060,NCBI Gene
ABCC9,ABC37,10060,NCBI Gene
ABCC9,ATP binding cassette subfamily C member 9,10060,NCBI Gene
ABCC9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9",60,HGNC
ABCC9,sulfonylurea receptor 2,60,HGNC
ABCC9,CMD1O,60,HGNC
ABCC9,SUR2,60,HGNC
ABCC9,ATP binding cassette subfamily C member 9,60,HGNC
ABCD1,AMN,ENSG00000101986,Ensembl
ABCD1,ALDP,ENSG00000101986,Ensembl
ABCD1,ALD,ENSG00000101986,Ensembl
ABCD1,adrenoleukodystrophy,ENSG00000101986,Ensembl
ABCD1,ATP binding cassette subfamily D member 1,ENSG00000101986,Ensembl
ABCD1,adrenoleukodystrophy protein,215,NCBI Gene
ABCD1,"ATP-binding cassette, sub-family D (ALD), member 1",215,NCBI Gene
ABCD1,ATP-binding cassette sub-family D member 1,215,NCBI Gene
ABCD1,AMN,215,NCBI Gene
ABCD1,ALDP,215,NCBI Gene
ABCD1,ALD,215,NCBI Gene
ABCD1,ABC42,215,NCBI Gene
ABCD1,ATP binding cassette subfamily D member 1,215,NCBI Gene
ABCD1,"ATP-binding cassette, sub-family D (ALD), member 1",61,HGNC
ABCD1,adrenoleukodystrophy,61,HGNC
ABCD1,ALDP,61,HGNC
ABCD1,AMN,61,HGNC
ABCD1,ATP binding cassette subfamily D member 1,61,HGNC
ABCD2,ATP binding cassette subfamily D member 2,66,HGNC
ABCD2,ALDR,66,HGNC
ABCD2,ALDRP,66,HGNC
ABCD2,"ATP-binding cassette, sub-family D (ALD), member 2",66,HGNC
ABCD2,ATP binding cassette subfamily D member 2,225,NCBI Gene
ABCD2,ABC39,225,NCBI Gene
ABCD2,ALDL1,225,NCBI Gene
ABCD2,ALDR,225,NCBI Gene
ABCD2,ALDRP,225,NCBI Gene
ABCD2,hALDR,225,NCBI Gene
ABCD2,ATP-binding cassette sub-family D member 2,225,NCBI Gene
ABCD2,"ATP-binding cassette, sub-family D (ALD), member 2",225,NCBI Gene
ABCD2,adrenoleukodystrophy-like 1,225,NCBI Gene
ABCD2,adrenoleukodystrophy-related protein,225,NCBI Gene
ABCD2,ATP binding cassette subfamily D member 2,ENSG00000173208,Ensembl
ABCD2,ALDL1,ENSG00000173208,Ensembl
ABCD2,ALDR,ENSG00000173208,Ensembl
ABCD2,ALDRP,ENSG00000173208,Ensembl
ABCD3,ZWS2,ENSG00000117528,Ensembl
ABCD3,PXMP1,ENSG00000117528,Ensembl
ABCD3,PMP70,ENSG00000117528,Ensembl
ABCD3,ATP binding cassette subfamily D member 3,ENSG00000117528,Ensembl
ABCD3,peroxisomal membrane protein 70 kDa,5825,NCBI Gene
ABCD3,"peroxisomal membrane protein 1 (70kD, Zellweger syndrome)",5825,NCBI Gene
ABCD3,"dJ824O18.1 (ATP-binding cassette, sub-family D (ALD), member 3 (PMP70, PXMP1))",5825,NCBI Gene
ABCD3,Peroxisomal membrane protein-1 (70kD),5825,NCBI Gene
ABCD3,"ATP-binding cassette, sub-family D (ALD), member 3",5825,NCBI Gene
ABCD3,70 kDa peroxisomal membrane protein,5825,NCBI Gene
ABCD3,ATP-binding cassette sub-family D member 3,5825,NCBI Gene
ABCD3,ZWS2,5825,NCBI Gene
ABCD3,PXMP1,5825,NCBI Gene
ABCD3,PMP70,5825,NCBI Gene
ABCD3,CBAS5,5825,NCBI Gene
ABCD3,ABC43,5825,NCBI Gene
ABCD3,ATP binding cassette subfamily D member 3,5825,NCBI Gene
ABCD3,"peroxisomal membrane protein 1 (70kD, Zellweger syndrome)",67,HGNC
ABCD3,"ATP-binding cassette, sub-family D (ALD), member 3",67,HGNC
ABCD3,peroxisomal membrane protein 70 kDa,67,HGNC
ABCD3,ZWS2,67,HGNC
ABCD3,PMP70,67,HGNC
ABCD3,ATP binding cassette subfamily D member 3,67,HGNC
ABCD4,PXMP1L,ENSG00000119688,Ensembl
ABCD4,PMP69,ENSG00000119688,Ensembl
ABCD4,P70R,ENSG00000119688,Ensembl
ABCD4,EST352188,ENSG00000119688,Ensembl
ABCD4,ATP binding cassette subfamily D member 4,ENSG00000119688,Ensembl
ABCD4,peroxisomal membrane protein 69,5826,NCBI Gene
ABCD4,PXMP1-L,5826,NCBI Gene
ABCD4,PMP70-related protein,5826,NCBI Gene
ABCD4,"ATP-binding cassette, sub-family D (ALD), member 4",5826,NCBI Gene
ABCD4,ATP-binding cassette sub-family D member 4,5826,NCBI Gene
ABCD4,69 kDa peroxisomal ABC-transporter,5826,NCBI Gene
ABCD4,Lysosomal cobalamin transporter ABCD4,5826,NCBI Gene
ABCD4,PXMP1L,5826,NCBI Gene
ABCD4,PMP69,5826,NCBI Gene
ABCD4,P79R,5826,NCBI Gene
ABCD4,P70R,5826,NCBI Gene
ABCD4,MAHCJ,5826,NCBI Gene
ABCD4,EST352188,5826,NCBI Gene
ABCD4,ABC41,5826,NCBI Gene
ABCD4,ATP binding cassette subfamily D member 4,5826,NCBI Gene
ABCD4,"ATP-binding cassette, sub-family D (ALD), member 4",68,HGNC
ABCD4,Lysosomal cobalamin transporter ABCD4,68,HGNC
ABCD4,EST352188,68,HGNC
ABCD4,P70R,68,HGNC
ABCD4,PMP69,68,HGNC
ABCD4,ATP binding cassette subfamily D member 4,68,HGNC
ABCF1,ATP binding cassette subfamily F member 1,70,HGNC
ABCF1,EST123147,70,HGNC
ABCF1,"ATP-binding cassette, sub-family F (GCN20), member 1",70,HGNC
ABCF1,ATP binding cassette subfamily F member 1,23,NCBI Gene
ABCF1,ABC27,23,NCBI Gene
ABCF1,ABC50,23,NCBI Gene
ABCF1,ATP-binding cassette sub-family F member 1,23,NCBI Gene
ABCF1,ATP-binding cassette 50 (TNF-alpha stimulated),23,NCBI Gene
ABCF1,"ATP-binding cassette, sub-family F (GCN20), member 1",23,NCBI Gene
ABCF1,TNF-alpha-stimulated ABC protein,23,NCBI Gene
ABCF1,TNFalpha-inducible ATP-binding protein,23,NCBI Gene
ABCF1,ATP binding cassette subfamily F member 1,ENSG00000204574,Ensembl
ABCF1,ABC50,ENSG00000204574,Ensembl
ABCF1,EST123147,ENSG00000204574,Ensembl
ABCG1,ABC8,ENSG00000160179,Ensembl
ABCG1,ATP binding cassette subfamily G member 1,ENSG00000160179,Ensembl
ABCG1,white protein homolog (ATP-binding cassette transporter 8),9619,NCBI Gene
ABCG1,homolog of Drosophila white,9619,NCBI Gene
ABCG1,"ATP-binding cassette, sub-family G (WHITE), member 1",9619,NCBI Gene
ABCG1,ATP-binding cassette transporter member 1 of subfamily G,9619,NCBI Gene
ABCG1,ATP-binding cassette transporter 8,9619,NCBI Gene
ABCG1,ABC transporter 8,9619,NCBI Gene
ABCG1,ATP-binding cassette sub-family G member 1,9619,NCBI Gene
ABCG1,WHITE1,9619,NCBI Gene
ABCG1,ABC8,9619,NCBI Gene
ABCG1,ATP binding cassette subfamily G member 1,9619,NCBI Gene
ABCG1,"ATP-binding cassette, sub-family G (WHITE), member 1",73,HGNC
ABCG1,ATP-binding cassette transporter 8,73,HGNC
ABCG1,ABC8,73,HGNC
ABCG1,ATP binding cassette subfamily G member 1,73,HGNC
ABCG2,MXR,ENSG00000118777,Ensembl
ABCG2,EST157481,ENSG00000118777,Ensembl
ABCG2,CD338,ENSG00000118777,Ensembl
ABCG2,BCRP,ENSG00000118777,Ensembl
ABCG2,ABCP,ENSG00000118777,Ensembl
ABCG2,ATP binding cassette subfamily G member 2 (JR blood group),ENSG00000118777,Ensembl
ABCG2,urate exporter,9429,NCBI Gene
ABCG2,placenta-specific ATP-binding cassette transporter,9429,NCBI Gene
ABCG2,placenta specific MDR protein,9429,NCBI Gene
ABCG2,multi drug resistance efflux transport ATP-binding cassette sub-family G (WHITE) member 2,9429,NCBI Gene
ABCG2,mitoxantrone resistance-associated protein,9429,NCBI Gene
ABCG2,broad substrate specificity ATP-binding cassette transporter ABCG2 isoform 1 (Junior blood group),9429,NCBI Gene
ABCG2,breast cancer resistance protein,9429,NCBI Gene
ABCG2,ATPbinding cassette transporter ABCG2,9429,NCBI Gene
ABCG2,"ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)",9429,NCBI Gene
ABCG2,ATP-binding cassette transporter G2,9429,NCBI Gene
ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group),9429,NCBI Gene
ABCG2,ABC transporter,9429,NCBI Gene
ABCG2,broad substrate specificity ATP-binding cassette transporter ABCG2,9429,NCBI Gene
ABCG2,UAQTL1,9429,NCBI Gene
ABCG2,MXR1,9429,NCBI Gene
ABCG2,MXR-1,9429,NCBI Gene
ABCG2,MXR,9429,NCBI Gene
ABCG2,MRX,9429,NCBI Gene
ABCG2,GOUT1,9429,NCBI Gene
ABCG2,EST157481,9429,NCBI Gene
ABCG2,CDw388,9429,NCBI Gene
ABCG2,CDw338,9429,NCBI Gene
ABCG2,CD338,9429,NCBI Gene
ABCG2,BMDP,9429,NCBI Gene
ABCG2,BCRP1,9429,NCBI Gene
ABCG2,BCRP,9429,NCBI Gene
ABCG2,ABCP,9429,NCBI Gene
ABCG2,ABC15,9429,NCBI Gene
ABCG2,ATP binding cassette subfamily G member 2 (JR blood group),9429,NCBI Gene
ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group),74,HGNC
ABCG2,"ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)",74,HGNC
ABCG2,"ATP-binding cassette, sub-family G (WHITE), member 2",74,HGNC
ABCG2,CD338,74,HGNC
ABCG2,ABCP,74,HGNC
ABCG2,BCRP,74,HGNC
ABCG2,MXR,74,HGNC
ABCG2,EST157481,74,HGNC
ABCG2,ATP binding cassette subfamily G member 2 (JR blood group),74,HGNC
ABCG4,WHITE2,ENSG00000172350,Ensembl
ABCG4,ATP binding cassette subfamily G member 4,ENSG00000172350,Ensembl
ABCG4,putative ABC transporter,64137,NCBI Gene
ABCG4,"ATP-binding cassette, sub-family G (WHITE), member 4",64137,NCBI Gene
ABCG4,ATP-binding cassette sub-family G member 4,64137,NCBI Gene
ABCG4,WHITE2,64137,NCBI Gene
ABCG4,ATP binding cassette subfamily G member 4,64137,NCBI Gene
ABCG4,"ATP-binding cassette, sub-family G (WHITE), member 4",13884,HGNC
ABCG4,"ATP-binding cassette, subfamily G, member 4",13884,HGNC
ABCG4,putative ABC transporter,13884,HGNC
ABCG4,WHITE2,13884,HGNC
ABCG4,ATP binding cassette subfamily G member 4,13884,HGNC
ABCG5,ATP binding cassette subfamily G member 5,13886,HGNC
ABCG5,STSL,13886,HGNC
ABCG5,sterolin 1,13886,HGNC
ABCG5,"ATP-binding cassette, sub-family G (WHITE), member 5",13886,HGNC
ABCG5,ATP binding cassette subfamily G member 5,64240,NCBI Gene
ABCG5,STSL,64240,NCBI Gene
ABCG5,STSL2,64240,NCBI Gene
ABCG5,ATP-binding cassette sub-family G member 5,64240,NCBI Gene
ABCG5,"ATP-binding cassette, sub-family G (WHITE), member 5",64240,NCBI Gene
ABCG5,sterolin 1,64240,NCBI Gene
ABCG5,ATP binding cassette subfamily G member 5,ENSG00000138075,Ensembl
ABCG5,STSL,ENSG00000138075,Ensembl
ABCG8,GBD4,ENSG00000143921,Ensembl
ABCG8,ATP binding cassette subfamily G member 8,ENSG00000143921,Ensembl
ABCG8,sterolin 2,64241,NCBI Gene
ABCG8,"ATP-binding cassette, sub-family G (WHITE), member 8",64241,NCBI Gene
ABCG8,ATP-binding cassette sub-family G member 8,64241,NCBI Gene
ABCG8,STSL1,64241,NCBI Gene
ABCG8,STSL,64241,NCBI Gene
ABCG8,GBD4,64241,NCBI Gene
ABCG8,ATP binding cassette subfamily G member 8,64241,NCBI Gene
ABCG8,"ATP-binding cassette, sub-family G (WHITE), member 8",13887,HGNC
ABCG8,"ATP-binding cassette, sub-family G (WHITE), member 8 (sterolin 2)",13887,HGNC
ABCG8,sterolin 2,13887,HGNC
ABCG8,gallbladder disease 4,13887,HGNC
ABCG8,GBD4,13887,HGNC
ABCG8,ATP binding cassette subfamily G member 8,13887,HGNC
ABHD12,DKFZP434P106,ENSG00000100997,Ensembl
ABHD12,dJ965G21.2,ENSG00000100997,Ensembl
ABHD12,C20orf22,ENSG00000100997,Ensembl
ABHD12,BEM46L2,ENSG00000100997,Ensembl
ABHD12,ABHD12A,ENSG00000100997,Ensembl
ABHD12,"abhydrolase domain containing 12, lysophospholipase",ENSG00000100997,Ensembl
ABHD12,oxidized phosphatidylserine lipase ABHD12,26090,NCBI Gene
ABHD12,monoacylglycerol lipase ABHD12,26090,NCBI Gene
ABHD12,abhydrolase domain-containing protein 12,26090,NCBI Gene
ABHD12,2-arachidonoylglycerol hydrolase ABHD12,26090,NCBI Gene
ABHD12,lysophosphatidylserine lipase ABHD12,26090,NCBI Gene
ABHD12,hABHD12,26090,NCBI Gene
ABHD12,dJ965G21.2,26090,NCBI Gene
ABHD12,PHARC,26090,NCBI Gene
ABHD12,C20orf22,26090,NCBI Gene
ABHD12,BEM46L2,26090,NCBI Gene
ABHD12,ABHD12A,26090,NCBI Gene
ABHD12,"abhydrolase domain containing 12, lysophospholipase",26090,NCBI Gene
ABHD12,abhydrolase domain containing 12,15868,HGNC
ABHD12,chromosome 20 open reading frame 22,15868,HGNC
ABHD12,ABHD12A,15868,HGNC
ABHD12,BEM46L2,15868,HGNC
ABHD12,dJ965G21.2,15868,HGNC
ABHD12,DKFZP434P106,15868,HGNC
ABHD12,"abhydrolase domain containing 12, lysophospholipase",15868,HGNC
ABHD5,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",21396,HGNC
ABHD5,CGI-58,21396,HGNC
ABHD5,NCIE2,21396,HGNC
ABHD5,abhydrolase domain containing 5,21396,HGNC
ABHD5,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",51099,NCBI Gene
ABHD5,CGI58,51099,NCBI Gene
ABHD5,IECN2,51099,NCBI Gene
ABHD5,NCIE2,51099,NCBI Gene
ABHD5,1-acylglycerol-3-phosphate O-acyltransferase ABHD5,51099,NCBI Gene
ABHD5,abhydrolase domain-containing protein 5,51099,NCBI Gene
ABHD5,lipid droplet-binding protein CGI-58,51099,NCBI Gene
ABHD5,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",ENSG00000011198,Ensembl
ABHD5,CGI-58,ENSG00000011198,Ensembl
ABHD5,NCIE2,ENSG00000011198,Ensembl
ABI1,SSH3BP1,ENSG00000136754,Ensembl
ABI1,E3B1,ENSG00000136754,Ensembl
ABI1,ABI-1,ENSG00000136754,Ensembl
ABI1,abl interactor 1,ENSG00000136754,Ensembl
ABI1,spectrin SH3 domain-binding protein 1,10006,NCBI Gene
ABI1,nap1 binding protein,10006,NCBI Gene
ABI1,interactor protein AblBP4,10006,NCBI Gene
ABI1,eps8 SH3 domain-binding protein,10006,NCBI Gene
ABI1,abl-binding protein 4,10006,NCBI Gene
ABI1,Abl-interactor protein 1 long,10006,NCBI Gene
ABI1,Abelson interactor 1,10006,NCBI Gene
ABI1,SSH3BP1,10006,NCBI Gene
ABI1,SSH3BP,10006,NCBI Gene
ABI1,NAP1BP,10006,NCBI Gene
ABI1,E3B1,10006,NCBI Gene
ABI1,ABLBP4,10006,NCBI Gene
ABI1,ABI-1,10006,NCBI Gene
ABI1,abl interactor 1,10006,NCBI Gene
ABI1,abl-interactor 1,11320,HGNC
ABI1,spectrin SH3 domain binding protein 1,11320,HGNC
ABI1,ABI-1,11320,HGNC
ABI1,E3B1,11320,HGNC
ABI1,abl interactor 1,11320,HGNC
ABL1,p150,ENSG00000097007,Ensembl
ABL1,JTK7,ENSG00000097007,Ensembl
ABL1,c-ABL,ENSG00000097007,Ensembl
ABL1,ABL,ENSG00000097007,Ensembl
ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",ENSG00000097007,Ensembl
ABL1,v-abl Abelson murine leukemia viral oncogene homolog 1,25,NCBI Gene
ABL1,proto-oncogene tyrosine-protein kinase ABL1,25,NCBI Gene
ABL1,proto-oncogene c-Abl,25,NCBI Gene
ABL1,chimeric BCR::ABL1 protein,25,NCBI Gene
ABL1,"c-abl oncogene 1, receptor tyrosine kinase",25,NCBI Gene
ABL1,bcr/c-abl oncogene protein,25,NCBI Gene
ABL1,BCR/ABL1 fusion,25,NCBI Gene
ABL1,BCR/ABL1 e1a2 fusion protein,25,NCBI Gene
ABL1,BCR/ABL e8a2 fusion,25,NCBI Gene
ABL1,BCR-ABL1 p190,25,NCBI Gene
ABL1,Abelson tyrosine-protein kinase 1,25,NCBI Gene
ABL1,ABL protooncogene 1 nonreceptor tyrosine kinase,25,NCBI Gene
ABL1,tyrosine-protein kinase ABL1,25,NCBI Gene
ABL1,v-abl,25,NCBI Gene
ABL1,p150,25,NCBI Gene
ABL1,c-ABL1,25,NCBI Gene
ABL1,c-ABL,25,NCBI Gene
ABL1,bcr/abl,25,NCBI Gene
ABL1,JTK7,25,NCBI Gene
ABL1,CHDSKM,25,NCBI Gene
ABL1,BCR-ABL,25,NCBI Gene
ABL1,ABL,25,NCBI Gene
ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",25,NCBI Gene
ABL1,"c-abl oncogene 1, non-receptor tyrosine kinase",76,HGNC
ABL1,"c-abl oncogene 1, receptor tyrosine kinase",76,HGNC
ABL1,v-abl Abelson murine leukemia viral oncogene homolog 1,76,HGNC
ABL1,p150,76,HGNC
ABL1,c-ABL,76,HGNC
ABL1,JTK7,76,HGNC
ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",76,HGNC
ABL2,ARG,ENSG00000143322,Ensembl
ABL2,ABLL,ENSG00000143322,Ensembl
ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",ENSG00000143322,Ensembl
ABL2,v-abl Abelson murine leukemia viral oncogene homolog 2,27,NCBI Gene
ABL2,tyrosine-protein kinase ARG,27,NCBI Gene
ABL2,"c-abl oncogene 2, non-receptor tyrosine kinase",27,NCBI Gene
ABL2,abelson-related gene protein,27,NCBI Gene
ABL2,Abelson tyrosine-protein kinase 2,27,NCBI Gene
ABL2,tyrosine-protein kinase ABL2,27,NCBI Gene
ABL2,ARG,27,NCBI Gene
ABL2,ABLL,27,NCBI Gene
ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",27,NCBI Gene
ABL2,"c-abl oncogene 2, non-receptor tyrosine kinase",77,HGNC
ABL2,v-abl Abelson murine leukemia viral oncogene homolog 2,77,HGNC
ABL2,"v-abl Abelson murine leukemia viral oncogene homolog 2 (arg, Abelson-related gene)",77,HGNC
ABL2,Abelson-related gene,77,HGNC
ABL2,ARG,77,HGNC
ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",77,HGNC
ACACA,hACC1,ENSG00000278540,Ensembl
ACACA,ACCalpha,ENSG00000278540,Ensembl
ACACA,ACCA,ENSG00000278540,Ensembl
ACACA,ACC1,ENSG00000278540,Ensembl
ACACA,ACC-alpha,ENSG00000278540,Ensembl
ACACA,ACC,ENSG00000278540,Ensembl
ACACA,ACACalpha,ENSG00000278540,Ensembl
ACACA,Acac1,ENSG00000278540,Ensembl
ACACA,ACAC,ENSG00000278540,Ensembl
ACACA,acetyl-CoA carboxylase alpha,ENSG00000278540,Ensembl
ACACA,acetyl-Coenzyme A carboxylase alpha,31,NCBI Gene
ACACA,ACC-alpha,31,NCBI Gene
ACACA,acetyl-CoA carboxylase 1,31,NCBI Gene
ACACA,hACC1,31,NCBI Gene
ACACA,Acac1,31,NCBI Gene
ACACA,ACCalpha,31,NCBI Gene
ACACA,ACCA,31,NCBI Gene
ACACA,ACC1,31,NCBI Gene
ACACA,ACC,31,NCBI Gene
ACACA,ACACalpha,31,NCBI Gene
ACACA,ACACAD,31,NCBI Gene
ACACA,ACAC,31,NCBI Gene
ACACA,acetyl-CoA carboxylase alpha,31,NCBI Gene
ACACA,acetyl-Coenzyme A carboxylase alpha,84,HGNC
ACACA,acetyl-CoA carboxylase 1,84,HGNC
ACACA,hACC1,84,HGNC
ACACA,Acac1,84,HGNC
ACACA,ACACalpha,84,HGNC
ACACA,ACCalpha,84,HGNC
ACACA,ACCA,84,HGNC
ACACA,ACC-alpha,84,HGNC
ACACA,ACC1,84,HGNC
ACACA,acetyl-CoA carboxylase alpha,84,HGNC
ACACB,HACC275,ENSG00000076555,Ensembl
ACACB,ACCbeta,ENSG00000076555,Ensembl
ACACB,ACCB,ENSG00000076555,Ensembl
ACACB,ACC2,ENSG00000076555,Ensembl
ACACB,ACC-beta,ENSG00000076555,Ensembl
ACACB,ACACbeta,ENSG00000076555,Ensembl
ACACB,acetyl-CoA carboxylase beta,ENSG00000076555,Ensembl
ACACB,acetyl-Coenzyme A carboxylase beta,32,NCBI Gene
ACACB,acetyl-CoA carboxylase 2,32,NCBI Gene
ACACB,HACC275,32,NCBI Gene
ACACB,ACCbeta,32,NCBI Gene
ACACB,ACCB,32,NCBI Gene
ACACB,ACC2,32,NCBI Gene
ACACB,ACC-beta,32,NCBI Gene
ACACB,ACACbeta,32,NCBI Gene
ACACB,acetyl-CoA carboxylase beta,32,NCBI Gene
ACACB,acetyl-Coenzyme A carboxylase beta,85,HGNC
ACACB,acetyl-CoA carboxylase 2,85,HGNC
ACACB,ACACbeta,85,HGNC
ACACB,ACCbeta,85,HGNC
ACACB,ACC-beta,85,HGNC
ACACB,ACCB,85,HGNC
ACACB,ACC2,85,HGNC
ACACB,HACC275,85,HGNC
ACACB,acetyl-CoA carboxylase beta,85,HGNC
ACAD8,acyl-CoA dehydrogenase family member 8,87,HGNC
ACAD8,isobutyryl-CoA dehydrogenase,87,HGNC
ACAD8,"acyl-Coenzyme A dehydrogenase family, member 8",87,HGNC
ACAD8,"acyl-CoA dehydrogenase family, member 8",87,HGNC
ACAD8,acyl-CoA dehydrogenase family member 8,27034,NCBI Gene
